,,,,Per Game,Per Game,Per Game,Per Game,,,,,Corsi (EV),PDO (EV),Zone Starts (EV),Zone Starts (EV),Ice Time,Even Strength,Power Play,Scoring,Scoring,Goals,Goals,Scoring,Assists,Assists,Power Play,Power Play,Scoring
Player,Age,Tm,Pos,PTS,G,A,S,S,S%,SAtt.,Thru%,CF% rel,PDO,oZS%,dZS%,ATOI,TOI,TOI,GP,G,EV,PP,A,EV,PP,PPG/G,PPA/G,PTS
Ben Lovejoy,26,PIT,D,0.36,0.06,0.3,1.28,60,5,138,43.5,-2.7,101.6,53.4,46.6,15:00,705,0:04,47,3,3,0,14,12,1,0,0.021,17
Brad Staubitz,26,MIN,RW,0.13,0.06,0.07,0.41,29,13.8,51,56.9,-11.4,102.6,37.5,62.5,6:31,463,0:02,71,4,4,0,5,5,0,0,0,9
Brandon Prust,26,NYR,LW,0.35,0.16,0.2,1.06,87,14.9,140,62.1,-3.5,99.3,41.5,58.5,13:49,1133,0:17,82,13,8,0,16,13,1,0,0.012,29
Brian Boyle,26,NYR,C,0.43,0.26,0.17,2.66,218,9.6,365,59.7,-3.9,99.3,39.3,60.7,15:44,1291,0:36,82,21,16,4,14,11,0,0.049,0,35
Bruno Gervais,26,NYI,D,0.11,0,0.11,0.81,43,0,109,37.6,-4.5,97.7,44.4,55.6,15:41,831,0:15,53,0,0,0,6,6,0,0,0,6
Cam Janssen,26,STL,RW,0.07,0.02,0.06,0.3,16,6.3,28,57.1,-8,95.8,74.4,25.6,4:53,263,0:01,54,1,1,0,3,3,0,0,0,4
Chris Campoli,26,TOT,D,0.27,0.05,0.22,1.09,84,4.8,184,45.7,1.2,98.9,52.3,47.7,19:08,1474,1:15,77,4,3,1,17,16,1,0.013,0.013,21
Chris Porter,26,STL,C,0.16,0.07,0.09,1.22,55,5.5,88,62.5,0.6,97.2,52.9,47.1,10:23,467,0:01,45,3,3,0,4,4,0,0,0,7
Cody McLeod,26,COL,LW,0.11,0.07,0.04,1.03,73,6.8,118,61.9,0.1,98,48.1,51.9,9:47,694,0:10,71,5,3,2,3,3,0,0.028,0,8
Colin Fraser,26,EDM,C,0.07,0.04,0.03,0.85,57,5.3,91,62.6,-4.3,99.5,46.1,53.9,10:17,688,0:04,67,3,2,0,2,2,0,0,0,5
D.J. King,26,WSH,LW,0.13,0,0.13,0.38,6,0,7,85.7,-7.3,94.5,58.5,41.5,5:41,91,0:03,16,0,0,0,2,2,0,0,0,2
Dan Girardi,26,NYR,D,0.39,0.05,0.34,1.38,110,3.6,240,45.8,-5.5,100.7,46.6,53.4,24:35:00,1966,2:01,80,4,2,2,27,20,5,0.025,0.063,31
Daniel Carcillo,26,PHI,LW,0.11,0.07,0.04,0.98,56,7.1,86,65.1,-6.3,94.2,41,59,7:46,443,0:03,57,4,4,0,2,2,0,0,0,6
Daniel Paille,26,BOS,LW,0.3,0.14,0.16,1.12,48,12.5,73,65.8,-5.9,101.4,43.1,56.9,11:18,486,0:01,43,6,5,0,7,7,0,0,0,13
Darryl Boyce,26,TOR,C,0.28,0.11,0.17,0.59,27,18.5,65,41.5,-5.2,106.6,43.7,56.3,11:23,524,0:20,46,5,5,0,8,8,0,0,0,13
David Backes,26,STL,RW,0.76,0.38,0.38,2.57,211,14.7,360,58.3,3.3,103,50.8,49.2,19:42,1616,2:41,82,31,26,5,31,20,10,0.061,0.122,62
David Booth,26,FLA,LW,0.49,0.28,0.21,3.41,280,8.2,485,57.5,2.7,95.9,49.8,50.2,18:54,1550,2:52,82,23,15,8,17,15,2,0.098,0.024,40
David Clarkson,26,NJD,RW,0.22,0.15,0.07,2.34,192,6.3,297,64.6,-1.1,95.9,49.3,50.7,13:37,1117,1:39,82,12,11,1,6,5,1,0.012,0.012,18
David Jones,26,COL,RW,0.58,0.35,0.23,1.99,153,17.6,267,57.3,-4.1,101.2,51.7,48.3,17:41,1361,2:23,77,27,21,6,18,14,3,0.078,0.039,45
Davis Drewiske,26,LAK,D,0.13,0,0.13,0.71,27,0,70,38.6,-2.5,99.9,51.1,48.9,14:21,545,0:18,38,0,0,0,5,5,0,0,0,5
Drew Miller,26,DET,LW,0.27,0.15,0.12,1.27,85,11.8,154,55.2,-2.5,97.4,56.9,43.1,11:45,787,0:04,67,10,9,0,8,8,0,0,0,18
Dustin Brown,26,LAK,RW,0.7,0.34,0.35,2.78,228,12.3,419,54.2,-1.5,102.3,52.7,47.3,19:22,1588,2:57,82,28,21,7,29,21,8,0.085,0.098,57
Dylan Reese,26,NYI,D,0.22,0,0.22,0.85,23,0,47,48.9,-0.2,93.8,50,50,14:49,400,0:18,27,0,0,0,6,6,0,0,0,6
Eric Staal,26,CAR,C,0.94,0.41,0.53,3.65,296,11.1,526,55.1,4,99.6,50.1,49.9,21:56,1777,4:26,81,33,18,12,43,26,17,0.148,0.21,76
Frans Nielsen,26,NYI,C,0.62,0.18,0.44,2.2,156,8.3,251,61.4,3.9,100.6,42.2,57.8,17:46,1261,2:29,71,13,6,0,31,22,8,0,0.113,44
Ian White,26,TOT,D,0.33,0.05,0.28,1.77,138,2.9,330,41.8,-1.6,100.3,49.8,50.2,20:00,1559,2:10,78,4,3,1,22,17,5,0.013,0.064,26
James Wisniewski,26,TOT,D,0.68,0.13,0.55,2.11,158,6.3,341,44.9,1.4,98.4,51.8,48.2,22:56,1721,4:25,75,10,3,7,41,19,22,0.093,0.293,51
Jason Garrison,26,FLA,D,0.25,0.07,0.18,1.59,116,4.3,264,43.9,-0.1,99.9,41.4,58.6,22:18,1627,1:33,73,5,5,0,13,10,3,0,0.041,18
Jeff Carter,26,PHI,C,0.83,0.45,0.38,4.19,335,10.7,569,58.9,0.8,103.4,44.6,55.4,18:15,1460,2:56,80,36,28,8,30,21,9,0.1,0.113,66
Jeff Tambellini,26,VAN,LW,0.27,0.15,0.13,1.84,114,7.9,199,57.3,1.5,102,50.7,49.3,11:47,731,1:11,62,9,8,1,8,5,3,0.016,0.048,17
Jeremy Colliton,26,NYI,C,0.2,0.13,0.07,0.47,7,28.6,20,35,-8.7,94.4,43.3,56.7,11:53,178,0:27,15,2,0,2,1,1,0,0.133,0,3
Joe Pavelski,26,SJS,C,0.89,0.27,0.62,3.81,282,7.1,453,62.3,4.7,100,43.7,56.3,19:39,1454,3:21,74,20,8,11,46,27,17,0.149,0.23,66
John Mitchell,26,TOR,C,0.13,0.09,0.04,1.22,28,7.1,53,52.8,-2.7,94.8,57.5,42.5,12:31,288,0:22,23,2,1,1,1,1,0,0.043,0,3
Jonathan Ericsson,26,DET,D,0.2,0.04,0.16,1.2,89,3.4,176,50.6,1.1,99.8,49.3,50.7,18:50,1394,0:07,74,3,2,1,12,12,0,0.014,0,15
Jordan Hendry,26,CHI,D,0.03,0.03,0,0.95,35,2.9,64,54.7,-8,98.7,54.9,45.1,10:42,396,0:07,37,1,1,0,0,0,0,0,0,1
Josh Gorges,26,MTL,D,0.19,0.03,0.17,0.56,20,5,62,32.3,-6.2,99.8,49.6,50.4,21:10,762,0:40,36,1,0,1,6,6,0,0.028,0,7
Kevin Klein,26,NSH,D,0.22,0.02,0.2,1.22,99,2,194,51,-7.1,102.7,44.1,55.9,20:48,1684,0:13,81,2,2,0,16,15,0,0,0,18
Kevin Westgarth,26,LAK,RW,0.05,0,0.05,0.36,20,0,34,58.8,-7.7,95.4,56.2,43.8,5:26,304,0:00,56,0,0,0,3,3,0,0,0,3
Kyle Brodziak,26,MIN,C,0.46,0.2,0.26,1.58,126,12.7,230,54.8,2.2,100,41.4,58.6,15:47,1262,1:16,80,16,13,2,21,16,2,0.025,0.025,37
Kyle Wilson,26,CBJ,C,0.34,0.13,0.22,1.19,38,10.5,63,60.3,1.2,98.9,59.1,40.9,10:38,340,0:42,32,4,4,0,7,7,0,0,0,11
Mark Stuart,26,TOT,D,0.11,0.04,0.07,0.76,41,4.9,109,37.6,-6.9,100.8,50.5,49.5,15:39,845,0:07,54,2,2,0,4,4,0,0,0,6
Matt Carle,26,PHI,D,0.49,0.01,0.48,1.43,117,0.9,262,44.7,-0.6,102.2,48.1,51.9,21:59,1803,2:18,82,1,1,0,39,37,2,0,0.024,40
Matt Gilroy,26,NYR,D,0.19,0.05,0.14,1.29,75,4,138,54.3,-2.1,100.5,61,39,14:11,822,1:14,58,3,3,0,8,7,1,0,0.017,11
Matt Smaby,26,TBL,D,0,0,0,0.28,9,0,23,39.1,2.8,100.1,40.4,59.6,6:59,224,0:01,32,0,0,0,0,0,0,0,0,0
Maxime Talbot,26,PIT,C,0.26,0.1,0.16,1.43,117,6.8,185,63.2,-1.6,98.6,52.8,47.2,15:04,1236,0:06,82,8,6,0,13,12,0,0,0,21
Mike Lundin,26,TBL,D,0.17,0.01,0.16,0.8,55,1.8,159,34.6,-9.7,100.3,41,59,20:24,1408,0:28,69,1,1,0,11,11,0,0,0,12
Milan Michalek,26,OTT,RW,0.5,0.27,0.23,2.53,167,10.8,270,61.9,-4.7,98.3,53.1,46.9,18:04,1192,2:24,66,18,13,1,15,12,3,0.015,0.045,33
Nate Thompson,26,TBL,C,0.32,0.13,0.19,1.56,123,8.1,204,60.3,-5,97,40,60,15:05,1192,0:12,79,10,9,0,15,14,1,0,0.013,25
Nicklas Grossmann,26,DAL,D,0.17,0.02,0.15,0.64,38,2.6,114,33.3,-2.6,103,40.1,59.9,18:12,1074,0:08,59,1,1,0,9,9,0,0,0,10
Nikolai Zherdev,26,PHI,RW,0.39,0.29,0.11,2.41,135,11.9,212,63.7,4.6,99.7,50.3,49.7,12:51,720,1:03,56,16,15,1,6,4,2,0.018,0.036,22
Patrick Eaves,26,DET,RW,0.32,0.21,0.11,1.71,108,12,201,53.7,-0.9,98.6,48.3,51.7,12:42,800,0:13,63,13,10,2,7,7,0,0.032,0,20
Pierre-Marc Bouchard,26,MIN,C,0.64,0.2,0.44,1.66,98,12.2,172,57,6.4,100.1,50.1,49.9,15:43,927,2:44,59,12,12,0,26,16,10,0,0.169,38
Rick Nash,26,CBJ,LW,0.88,0.43,0.45,4.07,305,10.5,547,55.8,1.1,100.9,58,42,18:56,1420,3:39,75,32,26,6,34,26,8,0.08,0.107,66
Rod Pelley,26,NJD,C,0.14,0.04,0.09,1.19,88,3.4,149,59.1,-8.2,97.7,48.9,51.1,11:48,874,0:08,74,3,2,1,7,7,0,0.014,0,10
Ryan Jones,26,EDM,LW,0.31,0.22,0.09,1.56,126,14.3,229,55,-4.6,100.6,49,51,13:50,1121,0:50,81,18,15,2,7,5,2,0.025,0.025,25
Ryan Kesler,26,VAN,C,0.89,0.5,0.39,3.17,260,15.8,496,52.4,5.7,101.6,49.6,50.4,20:30,1681,3:37,82,41,23,15,32,16,15,0.183,0.183,73
Ryan O'Byrne,26,TOT,D,0.15,0,0.15,0.67,45,0,125,36,-3.4,99.7,41.9,58.1,20:09,1351,0:06,67,0,0,0,10,10,0,0,0,10
Ryan Suter,26,NSH,D,0.56,0.06,0.5,1.64,115,3.5,264,43.6,3.7,102.3,45,55,25:12:00,1764,3:25,70,4,3,1,35,18,16,0.014,0.229,39
Sami Lepisto,26,TOT,D,0.23,0.06,0.17,0.8,56,7.1,134,41.8,1,101.3,49.8,50.2,17:33,1229,0:31,70,4,4,0,12,12,0,0,0,16
Sean Bergenheim,26,TBL,LW,0.36,0.18,0.19,2.28,182,7.7,304,59.2,4.9,97.7,45.4,54.6,13:59,1118,1:03,80,14,12,2,15,13,2,0.025,0.025,29
Tim Brent,26,TOR,C,0.25,0.1,0.15,0.76,60,13.3,111,54.1,-8.4,100.6,41.1,58.9,11:39,920,0:45,79,8,7,0,12,7,4,0,0.051,20
Tim Sestito,26,NJD,LW,0.06,0,0.06,0.61,22,0,44,50,-8.1,96.9,50.7,49.3,10:49,390,0:10,36,0,0,0,2,2,0,0,0,2
Toby Enstrom,26,ATL,D,0.71,0.14,0.57,1.57,113,8.8,243,45.3,1.7,99,55.5,44.5,23:41,1705,4:30,72,10,4,6,41,18,22,0.083,0.306,51
Tomas Fleischmann,26,TOT,LW,0.69,0.27,0.42,2.18,98,12.2,165,58.2,-4.6,100.8,55.4,44.6,16:22,736,2:31,45,12,9,3,19,16,3,0.067,0.067,31
Torrey Mitchell,26,SJS,C,0.35,0.14,0.21,1.76,116,7.8,194,59.8,4.6,100.4,48,52,13:21,881,0:08,66,9,9,0,14,14,0,0,0,23
Troy Bodie,26,TOT,RW,0.07,0.02,0.05,0.75,44,2.3,83,53,-0.9,96.9,44,56,6:50,403,0:00,59,1,1,0,3,3,0,0,0,4
Tyson Strachan,26,STL,RW,0.03,0,0.03,0.97,28,0,60,46.7,-1.5,94,55.1,44.9,12:08,352,0:10,29,0,0,0,1,1,0,0,0,1
Valtteri Filppula,26,DET,C,0.55,0.23,0.32,1.62,115,13.9,228,50.4,-4.5,100.9,50.7,49.3,16:43,1187,2:01,71,16,12,4,23,19,4,0.056,0.056,39
Aaron Rome,27,VAN,D,0.09,0.02,0.07,0.89,50,2,109,45.9,-5.4,101.2,43.8,56.3,17:25,975,0:24,56,1,1,0,4,2,2,0,0.036,5
Ales Hemsky,27,EDM,RW,0.89,0.3,0.6,2.13,100,14,183,54.6,2.3,101.9,53.4,46.6,18:17,859,3:13,47,14,12,1,28,19,8,0.021,0.17,42
Ben Eager,27,TOT,LW,0.25,0.1,0.15,1.24,84,8.3,137,61.3,-7.3,101.6,49.9,50.1,10:38,723,0:06,68,7,7,0,10,10,0,0,0,17
Bill Thomas,27,FLA,RW,0.29,0.17,0.13,1.38,33,12.1,46,71.7,-0.3,101.1,46.5,53.5,8:30,204,0:03,24,4,4,0,3,3,0,0,0,7
Boyd Gordon,27,WSH,RW,0.15,0.05,0.1,1.28,77,3.9,129,59.7,-5,98.2,38.8,61.2,13:03,783,0:04,60,3,2,0,6,6,0,0,0,9
Brandon Segal,27,DAL,RW,0.22,0.11,0.11,0.87,40,12.5,78,51.3,-3.3,102.5,52,48,8:17,381,0:18,46,5,5,0,5,5,0,0,0,10
Brooks Laich,27,WSH,C,0.59,0.2,0.39,2.52,207,7.7,349,58.2,2.1,102.1,52.9,47.1,18:25,1511,3:00,82,16,11,4,32,21,9,0.049,0.11,48
Chris Conner,27,PIT,RW,0.27,0.12,0.15,1.52,91,7.7,157,57.3,1.5,100.4,56.4,43.6,11:49,709,0:36,60,7,7,0,9,9,0,0,0,16
Chris Higgins,27,TOT,C,0.45,0.21,0.24,2.58,160,8.1,257,62.3,3.1,99.3,46,54,16:18,1011,1:27,62,13,12,1,15,14,0,0.016,0,28
Chris Thorburn,27,ATL,C,0.23,0.11,0.12,1.39,114,7.9,191,59.2,-5.9,99.6,45.8,54.2,13:48,1131,0:23,82,9,7,2,10,9,1,0.024,0.012,19
Clay Wilson,27,FLA,D,0.33,0.2,0.13,1.47,22,13.6,45,48.9,8.2,102.1,58.3,41.7,14:51,223,2:43,15,3,3,0,2,1,1,0,0.067,5
Cody McCormick,27,BUF,C,0.25,0.1,0.15,1.28,104,7.7,185,56.2,-3.7,99.8,52.1,47.9,10:57,887,0:06,81,8,8,0,12,11,1,0,0.012,20
Dennis Wideman,27,TOT,D,0.53,0.13,0.4,2.13,160,6.3,364,44,-0.6,97.7,51.7,48.3,23:59,1799,4:04,75,10,1,9,30,17,13,0.12,0.173,40
Derek Roy,27,BUF,C,1,0.29,0.71,2.54,89,11.2,151,58.9,-2,99.7,60.5,39.5,19:32,684,3:43,35,10,8,2,25,13,12,0.057,0.343,35
Duncan Keith,27,CHI,D,0.55,0.09,0.46,2.11,173,4,401,43.1,2.5,98,55.8,44.2,26:53:00,2205,2:59,82,7,3,3,38,19,19,0.037,0.232,45
Eric Nystrom,27,MIN,LW,0.15,0.05,0.1,1.01,83,4.8,163,50.9,-7.3,98.8,35.5,64.5,13:19,1091,0:16,82,4,3,1,8,8,0,0.012,0,12
Erik Christensen,27,NYR,C,0.43,0.17,0.25,1.37,86,12.8,166,51.8,-7.3,104,53.3,46.7,12:46,804,2:07,63,11,7,4,16,13,3,0.063,0.048,27
Fedor Tyutin,27,CBJ,D,0.34,0.09,0.25,1.6,128,5.5,260,49.2,3.3,97.5,49.2,50.8,22:42,1816,2:55,80,7,6,1,20,9,11,0.013,0.138,27
Fredrik Sjostrom,27,TOR,RW,0.08,0.03,0.05,0.94,62,3.2,106,58.5,-7.2,99.8,44.7,55.3,11:13,740,0:04,66,2,2,0,3,3,0,0,0,5
Gregory Campbell,27,BOS,C,0.36,0.16,0.2,1.23,98,13.3,172,57,-6.8,101.8,40.8,59.2,13:26,1075,0:13,80,13,11,1,16,12,1,0.013,0.013,29
Ilya Kovalchuk,27,NJD,LW,0.74,0.38,0.36,3.02,245,12.7,461,53.1,-2.9,97.5,57.4,42.6,22:34,1828,4:10,81,31,22,9,29,17,12,0.111,0.148,60
Jason Spezza,27,OTT,C,0.92,0.34,0.58,3.03,188,11.2,344,54.4,2.3,99,47.7,52.3,20:12,1252,3:36,62,21,14,7,36,25,10,0.113,0.161,57
Jay Bouwmeester,27,CGY,D,0.29,0.05,0.24,1.48,121,3.3,270,44.8,-1.6,99.5,51,49,25:59:00,2131,2:46,82,4,3,1,20,13,7,0.012,0.085,24
Jay McClement,27,TOT,C,0.25,0.09,0.16,1.59,127,5.5,216,58.8,-6,96.8,37.9,62.1,16:42,1335,0:06,80,7,6,1,13,12,0,0.013,0,20
Jeff Woywitka,27,DAL,D,0.17,0.03,0.14,1.14,72,2.8,164,43.9,-4.7,102.6,54.4,45.6,17:57,1131,0:36,63,2,1,1,9,8,1,0.016,0.016,11
Jesse Winchester,27,OTT,C,0.18,0.06,0.13,1.64,118,3.4,192,61.5,3.9,96.5,49.4,50.6,10:50,780,0:10,72,4,4,0,9,9,0,0,0,13
Jiri Hudler,27,DET,C,0.51,0.14,0.37,1.44,105,9.5,185,56.8,-2.3,98.5,57.2,42.8,13:40,997,2:14,73,10,7,3,27,18,9,0.041,0.123,37
Joey Crabb,27,TOR,RW,0.31,0.06,0.25,1.06,51,5.9,90,56.7,-5.4,101,43.2,56.8,12:59,623,0:50,48,3,2,0,12,12,0,0,0,15
Joffrey Lupul,27,TOT,C,0.57,0.26,0.31,2.39,129,10.9,221,58.4,-5.1,100.5,48.4,51.6,15:37,844,2:52,54,14,10,4,17,8,9,0.074,0.167,31
Johnny Boychuk,27,BOS,D,0.23,0.04,0.19,2.23,154,1.9,302,51,1.3,101,52.1,47.9,20:30,1415,1:01,69,3,2,1,13,12,1,0.014,0.014,16
Joni Pitkanen,27,CAR,D,0.49,0.07,0.42,2,144,3.5,311,46.3,1.4,100.2,52.6,47.4,25:01:00,1802,4:06,72,5,4,1,30,19,11,0.014,0.153,35
Jordin Tootoo,27,NSH,RW,0.33,0.15,0.19,1.57,85,9.4,151,56.3,-0.4,103.5,49.2,50.8,11:53,641,0:12,54,8,8,0,10,10,0,0,0,18
Jussi Jokinen,27,CAR,LW,0.74,0.27,0.47,1.94,136,14,221,61.5,0.1,101.8,49.5,50.5,17:13,1206,3:27,70,19,11,8,33,23,10,0.114,0.143,52
Kyle Wellwood,27,SJS,C,0.37,0.14,0.23,1.43,50,10,88,56.8,6.9,103,51.2,48.8,13:41,479,0:24,35,5,5,0,8,7,1,0,0.029,13
Lee Stempniak,27,PHX,RW,0.46,0.23,0.23,2.43,199,9.5,354,56.2,-3.3,101.4,42.4,57.6,15:15,1251,1:49,82,19,17,2,19,15,4,0.024,0.049,38
Marcel Goc,27,NSH,C,0.47,0.18,0.29,2.18,111,8.1,178,62.4,-1.2,102.9,44,56,16:02,818,1:01,51,9,8,0,15,15,0,0,0,24
Mark Giordano,27,CGY,D,0.52,0.1,0.43,2.01,165,4.8,388,42.5,3.4,97.4,53.1,46.9,23:08,1898,3:32,82,8,3,5,35,15,20,0.061,0.244,43
Matt Greene,27,LAK,D,0.15,0.03,0.13,0.7,50,4,114,43.9,-2.5,100,48.2,51.8,16:59,1205,0:05,71,2,2,0,9,9,0,0,0,11
Matt Moulson,27,NYI,LW,0.65,0.38,0.27,2.89,237,13.1,397,59.2,2.6,98.9,54.3,45.7,18:52,1547,3:19,82,31,22,9,22,16,6,0.11,0.073,53
Matt Stajan,27,CGY,C,0.41,0.08,0.33,1.07,81,7.4,148,54.7,0.8,98.7,52.9,47.1,14:14,1081,1:03,76,6,5,0,25,23,1,0,0.013,31
Mikhail Grabovski,27,TOR,C,0.72,0.36,0.36,2.95,239,12.1,426,55.6,6.4,101.5,50.3,49.7,19:22,1568,3:08,81,29,19,10,29,24,5,0.123,0.062,58
Mikko Koivu,27,MIN,C,0.87,0.24,0.63,2.69,191,8.9,340,55.9,3.6,101.7,50.2,49.8,19:29,1384,3:13,71,17,9,7,45,30,15,0.099,0.211,62
Milan Jurcina,27,NYI,D,0.37,0.09,0.28,1.65,76,5.3,139,54.7,-6.7,101.7,45.1,54.9,18:04,831,1:10,46,4,2,1,13,8,4,0.022,0.087,17
P.A. Parenteau,27,NYI,LW,0.65,0.25,0.41,1.99,161,12.4,261,61.7,3.2,99.2,56.8,43.2,18:13,1476,3:27,81,20,11,9,33,22,11,0.111,0.136,53
Patrick Dwyer,27,CAR,RW,0.23,0.1,0.13,1.3,104,7.7,179,57,-4.6,99.6,46,54,12:35,1006,0:08,80,8,7,0,10,9,1,0,0.013,18
Peter Harrold,27,LAK,D,0.21,0.05,0.16,0.63,12,8.3,30,40,4.1,101.4,52.5,47.5,12:15,233,0:39,19,1,1,0,3,3,0,0,0,4
Ryan Carter,27,TOT,C,0.15,0.05,0.1,1.02,63,4.8,113,55.8,-1.5,99.7,50.5,49.5,10:01,621,0:03,62,3,3,0,6,5,0,0,0,9
Ryan Shannon,27,OTT,RW,0.34,0.14,0.2,1.49,118,9.3,187,63.1,4.6,99.1,61.7,38.3,12:56,1021,1:12,79,11,5,5,16,12,4,0.063,0.051,27
Ryan Whitney,27,EDM,D,0.77,0.06,0.71,1.23,43,4.7,91,47.3,2.5,106.2,53.8,46.2,25:20:00,887,4:19,35,2,2,0,25,16,7,0,0.2,27
Scottie Upshall,27,TOT,RW,0.41,0.27,0.15,2.33,191,11.5,347,55,4.2,97.8,53,47,14:02,1151,1:08,82,22,20,2,12,11,1,0.024,0.012,34
Shane O'Brien,27,NSH,D,0.11,0.03,0.09,0.63,50,4,105,47.6,-1.8,100.5,46.6,53.4,17:07,1369,0:04,80,2,2,0,7,7,0,0,0,9
Stephen Weiss,27,FLA,C,0.64,0.28,0.37,2.26,172,12.2,283,60.8,-0.3,98.7,47.3,52.7,20:06,1528,3:30,76,21,16,3,28,12,16,0.039,0.211,49
Steve Eminger,27,NYR,D,0.09,0.03,0.06,0.35,23,8.7,60,38.3,-3.8,99.5,51.6,48.4,15:51,1030,0:18,65,2,2,0,4,3,1,0,0.015,6
Tanner Glass,27,VAN,LW,0.14,0.04,0.1,0.62,45,6.7,88,51.1,-14.2,100.5,37.9,62.1,8:56,652,0:05,73,3,3,0,7,7,0,0,0,10
Thomas Vanek,27,BUF,LW,0.91,0.4,0.51,2.98,238,13.4,383,62.1,2.1,100.8,61.5,38.5,17:21,1388,3:15,80,32,21,11,41,24,17,0.138,0.213,73
Trevor Daley,27,DAL,D,0.33,0.1,0.23,1.6,131,6.1,293,44.7,-2.3,102.4,52.5,47.5,22:29,1844,1:55,82,8,6,2,19,16,3,0.024,0.037,27
